,Market_ID,Market_Name,Market_URL,Contract_ID,Contract_Name,bestBuyYesCost,bestBuyNoCost,BestSellYesCost,BestSellNoCost,Time_Stamp,Status
0,6190,Which party will win ME-02 in the  2020 presidential election?,https://www.predictit.org/markets/detail/6190/Which-party-will-win-ME-02-in-the-2020-presidential-election,19490,Democratic,0.36,0.67,0.33,0.64,09/05/2020 23:53:18,Open
1,6190,Which party will win ME-02 in the  2020 presidential election?,https://www.predictit.org/markets/detail/6190/Which-party-will-win-ME-02-in-the-2020-presidential-election,19490,Democratic,0.36,0.65,0.35,0.64,09/07/2020 11:20:42,Open
2,6190,Which party will win ME-02 in the  2020 presidential election?,https://www.predictit.org/markets/detail/6190/Which-party-will-win-ME-02-in-the-2020-presidential-election,19490,Democratic,0.37,0.65,0.35,0.63,09/07/2020 13:59:01,Open
3,6190,Which party will win ME-02 in the  2020 presidential election?,https://www.predictit.org/markets/detail/6190/Which-party-will-win-ME-02-in-the-2020-presidential-election,19490,Democratic,0.37,0.65,0.35,0.63,09/07/2020 14:03:30,Open
4,6190,Which party will win ME-02 in the  2020 presidential election?,https://www.predictit.org/markets/detail/6190/Which-party-will-win-ME-02-in-the-2020-presidential-election,19490,Democratic,0.37,0.65,0.35,0.63,09/07/2020 14:13:28,Open
5,6190,Which party will win ME-02 in the  2020 presidential election?,https://www.predictit.org/markets/detail/6190/Which-party-will-win-ME-02-in-the-2020-presidential-election,19490,Democratic,0.37,0.65,0.35,0.63,09/07/2020 16:21:00,Open
6,6190,Which party will win ME-02 in the  2020 presidential election?,https://www.predictit.org/markets/detail/6190/Which-party-will-win-ME-02-in-the-2020-presidential-election,19490,Democratic,0.37,0.65,0.35,0.63,09/07/2020 16:52:17,Open
7,6190,Which party will win ME-02 in the  2020 presidential election?,https://www.predictit.org/markets/detail/6190/Which-party-will-win-ME-02-in-the-2020-presidential-election,19490,Democratic,0.36,0.65,0.35,0.64,09/07/2020 20:14:07,Open
8,6190,Which party will win ME-02 in the  2020 presidential election?,https://www.predictit.org/markets/detail/6190/Which-party-will-win-ME-02-in-the-2020-presidential-election,19490,Democratic,0.36,0.65,0.35,0.64,09/07/2020 20:15:44,Open
9,6190,Which party will win ME-02 in the  2020 presidential election?,https://www.predictit.org/markets/detail/6190/Which-party-will-win-ME-02-in-the-2020-presidential-election,19490,Democratic,0.36,0.65,0.35,0.64,09/07/2020 20:18:29,Open
10,6190,Which party will win ME-02 in the  2020 presidential election?,https://www.predictit.org/markets/detail/6190/Which-party-will-win-ME-02-in-the-2020-presidential-election,19490,Democratic,0.36,0.65,0.35,0.64,09/07/2020 20:25:28,Open
