,Market_ID,Market_Name,Market_URL,Contract_ID,Contract_Name,bestBuyYesCost,bestBuyNoCost,BestSellYesCost,BestSellNoCost,Time_Stamp,Status
0,6857,Will Kanye West be on the presidential ballot in Virginia?,https://www.predictit.org/markets/detail/6857/Will-Kanye-West-be-on-the-presidential-ballot-in-Virginia,23523,Will Kanye West be on the presidential ballot in Virginia?,0.07,0.95,0.05,0.93,09/05/2020 23:53:18,Open
1,6857,Will Kanye West be on the presidential ballot in Virginia?,https://www.predictit.org/markets/detail/6857/Will-Kanye-West-be-on-the-presidential-ballot-in-Virginia,23523,Will Kanye West be on the presidential ballot in Virginia?,0.07,0.94,0.06,0.93,09/07/2020 11:20:42,Open
2,6857,Will Kanye West be on the presidential ballot in Virginia?,https://www.predictit.org/markets/detail/6857/Will-Kanye-West-be-on-the-presidential-ballot-in-Virginia,23523,Will Kanye West be on the presidential ballot in Virginia?,0.07,0.94,0.06,0.93,09/07/2020 13:59:01,Open
3,6857,Will Kanye West be on the presidential ballot in Virginia?,https://www.predictit.org/markets/detail/6857/Will-Kanye-West-be-on-the-presidential-ballot-in-Virginia,23523,Will Kanye West be on the presidential ballot in Virginia?,0.07,0.94,0.06,0.93,09/07/2020 14:03:30,Open
4,6857,Will Kanye West be on the presidential ballot in Virginia?,https://www.predictit.org/markets/detail/6857/Will-Kanye-West-be-on-the-presidential-ballot-in-Virginia,23523,Will Kanye West be on the presidential ballot in Virginia?,0.07,0.94,0.06,0.93,09/07/2020 14:13:28,Open
5,6857,Will Kanye West be on the presidential ballot in Virginia?,https://www.predictit.org/markets/detail/6857/Will-Kanye-West-be-on-the-presidential-ballot-in-Virginia,23523,Will Kanye West be on the presidential ballot in Virginia?,0.07,0.94,0.06,0.93,09/07/2020 16:21:00,Open
6,6857,Will Kanye West be on the presidential ballot in Virginia?,https://www.predictit.org/markets/detail/6857/Will-Kanye-West-be-on-the-presidential-ballot-in-Virginia,23523,Will Kanye West be on the presidential ballot in Virginia?,0.07,0.94,0.06,0.93,09/07/2020 16:52:17,Open
7,6857,Will Kanye West be on the presidential ballot in Virginia?,https://www.predictit.org/markets/detail/6857/Will-Kanye-West-be-on-the-presidential-ballot-in-Virginia,23523,Will Kanye West be on the presidential ballot in Virginia?,0.07,0.94,0.06,0.93,09/07/2020 20:14:07,Open
8,6857,Will Kanye West be on the presidential ballot in Virginia?,https://www.predictit.org/markets/detail/6857/Will-Kanye-West-be-on-the-presidential-ballot-in-Virginia,23523,Will Kanye West be on the presidential ballot in Virginia?,0.07,0.94,0.06,0.93,09/07/2020 20:15:44,Open
9,6857,Will Kanye West be on the presidential ballot in Virginia?,https://www.predictit.org/markets/detail/6857/Will-Kanye-West-be-on-the-presidential-ballot-in-Virginia,23523,Will Kanye West be on the presidential ballot in Virginia?,0.07,0.94,0.06,0.93,09/07/2020 20:18:29,Open
10,6857,Will Kanye West be on the presidential ballot in Virginia?,https://www.predictit.org/markets/detail/6857/Will-Kanye-West-be-on-the-presidential-ballot-in-Virginia,23523,Will Kanye West be on the presidential ballot in Virginia?,0.07,0.94,0.06,0.93,09/07/2020 20:25:28,Open
11,6857,Will Kanye West be on the presidential ballot in Virginia?,https://www.predictit.org/markets/detail/6857/Will-Kanye-West-be-on-the-presidential-ballot-in-Virginia,23523,Will Kanye West be on the presidential ballot in Virginia?,0.07,0.94,0.06,0.93,09/07/2020 20:39:10,Open
12,6857,Will Kanye West be on the presidential ballot in Virginia?,https://www.predictit.org/markets/detail/6857/Will-Kanye-West-be-on-the-presidential-ballot-in-Virginia,23523,Will Kanye West be on the presidential ballot in Virginia?,0.07,0.94,0.06,0.93,09/07/2020 20:59:06,Open
13,6857,Will Kanye West be on the presidential ballot in Virginia?,https://www.predictit.org/markets/detail/6857/Will-Kanye-West-be-on-the-presidential-ballot-in-Virginia,23523,Will Kanye West be on the presidential ballot in Virginia?,0.07,0.94,0.06,0.93,09/07/2020 21:06:59,Open
14,6857,Will Kanye West be on the presidential ballot in Virginia?,https://www.predictit.org/markets/detail/6857/Will-Kanye-West-be-on-the-presidential-ballot-in-Virginia,23523,Will Kanye West be on the presidential ballot in Virginia?,0.07,0.94,0.06,0.93,09/07/2020 21:15:01,Open
15,6857,Will Kanye West be on the presidential ballot in Virginia?,https://www.predictit.org/markets/detail/6857/Will-Kanye-West-be-on-the-presidential-ballot-in-Virginia,23523,Will Kanye West be on the presidential ballot in Virginia?,0.07,0.94,0.06,0.93,09/07/2020 21:32:52,Open
16,6857,Will Kanye West be on the presidential ballot in Virginia?,https://www.predictit.org/markets/detail/6857/Will-Kanye-West-be-on-the-presidential-ballot-in-Virginia,23523,Will Kanye West be on the presidential ballot in Virginia?,0.07,0.94,0.06,0.93,09/07/2020 21:41:25,Open
17,6857,Will Kanye West be on the presidential ballot in Virginia?,https://www.predictit.org/markets/detail/6857/Will-Kanye-West-be-on-the-presidential-ballot-in-Virginia,23523,Will Kanye West be on the presidential ballot in Virginia?,0.07,0.94,0.06,0.93,09/07/2020 21:42:26,Open
